QAgNO3(%),Qpva(%),Qtsc(%),Qseed(%),Qtot(uL/min),Y
0.46923828125,0.86669921875,0.96240234375,0.82177734375,0.54638671875,0.59871376
0.62646484375,0.25146484375,0.57275390625,0.86181640625,0.18212890625,0.41990483
0.21923828125,0.25146484375,0.57275390625,0.86181640625,0.18212890625,0.743502
0.62646484375,0.11669921875,0.57275390625,0.86181640625,0.18212890625,0.4366213
0.62646484375,0.25146484375,0.71240234375,0.86181640625,0.18212890625,0.4624914
0.62646484375,0.25146484375,0.57275390625,0.57177734375,0.18212890625,0.6014698
0.62646484375,0.25146484375,0.57275390625,0.86181640625,0.79638671875,0.4138589
0.21923828125,0.11669921875,0.71240234375,0.57177734375,0.79638671875,0.9783241
0.12646484375,0.75146484375,0.07275390625,0.36181640625,0.68212890625,0.717724
0.71923828125,0.75146484375,0.07275390625,0.36181640625,0.68212890625,0.25004637
0.12646484375,0.61669921875,0.07275390625,0.36181640625,0.68212890625,0.7239427
0.12646484375,0.75146484375,0.21240234375,0.36181640625,0.68212890625,0.71792394
0.12646484375,0.75146484375,0.07275390625,0.07177734375,0.68212890625,1.0298865
0.12646484375,0.75146484375,0.07275390625,0.36181640625,0.29638671875,0.7395081
0.71923828125,0.61669921875,0.21240234375,0.07177734375,0.29638671875,0.5904116
0.18896484375,0.18896484375,0.51025390625,0.04931640625,0.11962890625,0.98870075
0.53173828125,0.18896484375,0.51025390625,0.04931640625,0.11962890625,0.6587919
0.18896484375,0.30419921875,0.51025390625,0.04931640625,0.11962890625,0.9741888
0.18896484375,0.18896484375,0.39990234375,0.04931640625,0.11962890625,0.95873755
0.18896484375,0.18896484375,0.51025390625,0.25927734375,0.11962890625,0.7123042
0.18896484375,0.18896484375,0.51025390625,0.04931640625,0.98388671875,1.0067208
0.53173828125,0.30419921875,0.39990234375,0.25927734375,0.98388671875,0.35594028
0.68896484375,0.68896484375,0.01025390625,0.54931640625,0.61962890625,0.5014894
0.03173828125,0.68896484375,0.01025390625,0.54931640625,0.61962890625,1.126415
0.68896484375,0.80419921875,0.01025390625,0.54931640625,0.61962890625,0.48820293
0.68896484375,0.68896484375,0.89990234375,0.54931640625,0.61962890625,0.61896026
0.68896484375,0.68896484375,0.01025390625,0.75927734375,0.61962890625,0.5125516
0.68896484375,0.68896484375,0.01025390625,0.54931640625,0.48388671875,0.5151821
0.03173828125,0.80419921875,0.89990234375,0.75927734375,0.48388671875,1.2553543
0.93896484375,0.43896484375,0.76025390625,0.29931640625,0.86962890625,0.4458478
0.28173828125,0.43896484375,0.76025390625,0.29931640625,0.86962890625,0.6291476
0.93896484375,0.05419921875,0.76025390625,0.29931640625,0.86962890625,0.46763963
0.93896484375,0.43896484375,0.64990234375,0.29931640625,0.86962890625,0.4313661
0.93896484375,0.43896484375,0.76025390625,0.50927734375,0.86962890625,0.61417073
0.93896484375,0.43896484375,0.76025390625,0.29931640625,0.23388671875,0.44983494
0.28173828125,0.05419921875,0.64990234375,0.50927734375,0.23388671875,0.80876774
0.43896484375,0.93896484375,0.26025390625,0.79931640625,0.36962890625,0.55020124
0.78173828125,0.93896484375,0.26025390625,0.79931640625,0.36962890625,0.4534343
0.43896484375,0.55419921875,0.26025390625,0.79931640625,0.36962890625,0.57015294
0.43896484375,0.93896484375,0.14990234375,0.79931640625,0.36962890625,0.54974777
0.43896484375,0.93896484375,0.26025390625,0.00927734375,0.36962890625,0.6866811
0.43896484375,0.93896484375,0.26025390625,0.79931640625,0.73388671875,0.52727425
0.78173828125,0.55419921875,0.14990234375,0.00927734375,0.73388671875,0.5864854
0.31396484375,0.31396484375,0.13525390625,0.92431640625,0.49462890625,0.48376614
0.65673828125,0.31396484375,0.13525390625,0.92431640625,0.49462890625,0.26888138
0.31396484375,0.17919921875,0.13525390625,0.92431640625,0.49462890625,0.50032765
0.31396484375,0.31396484375,0.52490234375,0.92431640625,0.49462890625,0.5273208
0.31396484375,0.31396484375,0.13525390625,0.63427734375,0.49462890625,0.7920898
0.31396484375,0.31396484375,0.13525390625,0.92431640625,0.35888671875,0.49218702
0.65673828125,0.17919921875,0.52490234375,0.63427734375,0.35888671875,0.6457421
0.81396484375,0.81396484375,0.63525390625,0.42431640625,0.99462890625,0.4252488
0.15673828125,0.81396484375,0.63525390625,0.42431640625,0.99462890625,0.8322932
0.81396484375,0.67919921875,0.63525390625,0.42431640625,0.99462890625,0.44041175
0.81396484375,0.81396484375,0.02490234375,0.42431640625,0.99462890625,0.32893002
0.81396484375,0.81396484375,0.63525390625,0.13427734375,0.99462890625,0.61598736
0.81396484375,0.81396484375,0.63525390625,0.42431640625,0.85888671875,0.41360116
0.15673828125,0.67919921875,0.02490234375,0.13427734375,0.85888671875,0.93022835
0.56396484375,0.06396484375,0.38525390625,0.67431640625,0.74462890625,0.6218577
0.40673828125,0.06396484375,0.38525390625,0.67431640625,0.74462890625,0.72077566
0.56396484375,0.42919921875,0.38525390625,0.67431640625,0.74462890625,0.598917
0.56396484375,0.06396484375,0.27490234375,0.67431640625,0.74462890625,0.61750174
0.56396484375,0.06396484375,0.38525390625,0.38427734375,0.74462890625,0.30526274
0.56396484375,0.06396484375,0.38525390625,0.67431640625,0.60888671875,0.62419057
0.40673828125,0.42919921875,0.27490234375,0.38427734375,0.60888671875,0.37921697
0.06396484375,0.56396484375,0.88525390625,0.17431640625,0.24462890625,1.1338284
0.90673828125,0.56396484375,0.88525390625,0.17431640625,0.24462890625,0.6174739
0.06396484375,0.92919921875,0.88525390625,0.17431640625,0.24462890625,1.1128252
0.06396484375,0.56396484375,0.77490234375,0.17431640625,0.24462890625,1.1321377
0.06396484375,0.56396484375,0.88525390625,0.88427734375,0.24462890625,1.0159839
0.06396484375,0.56396484375,0.88525390625,0.17431640625,0.10888671875,1.1198478
0.90673828125,0.92919921875,0.77490234375,0.88427734375,0.10888671875,0.4629547
0.09521484375,0.09521484375,0.04150390625,0.83056640625,0.77587890625,0.9176228
0.12548828125,0.09521484375,0.04150390625,0.83056640625,0.77587890625,0.8693507
0.09521484375,0.71044921875,0.04150390625,0.83056640625,0.77587890625,0.91550314
0.09521484375,0.09521484375,0.30615234375,0.83056640625,0.77587890625,0.9188238
0.09521484375,0.09521484375,0.04150390625,0.79052734375,0.77587890625,0.98329234
0.09521484375,0.09521484375,0.04150390625,0.83056640625,0.51513671875,0.9274944
0.12548828125,0.71044921875,0.30615234375,0.79052734375,0.51513671875,0.9439731
0.59521484375,0.59521484375,0.54150390625,0.33056640625,0.27587890625,0.34388804
0.62548828125,0.59521484375,0.54150390625,0.33056640625,0.27587890625,0.3353033
0.59521484375,0.21044921875,0.54150390625,0.33056640625,0.27587890625,0.33345652
0.59521484375,0.59521484375,0.80615234375,0.33056640625,0.27587890625,0.4081657
0.59521484375,0.59521484375,0.54150390625,0.29052734375,0.27587890625,0.36364114
0.59521484375,0.59521484375,0.54150390625,0.33056640625,0.01513671875,0.32346278
0.62548828125,0.21044921875,0.80615234375,0.29052734375,0.01513671875,0.38847727
0.84521484375,0.34521484375,0.29150390625,0.58056640625,0.02587890625,0.53976244
0.87548828125,0.34521484375,0.29150390625,0.58056640625,0.02587890625,0.5523538
0.84521484375,0.96044921875,0.29150390625,0.58056640625,0.02587890625,0.5398714
0.84521484375,0.34521484375,0.55615234375,0.58056640625,0.02587890625,0.5990549
0.84521484375,0.34521484375,0.29150390625,0.04052734375,0.02587890625,0.5846372
0.84521484375,0.34521484375,0.29150390625,0.58056640625,0.26513671875,0.5593305
0.87548828125,0.96044921875,0.55615234375,0.04052734375,0.26513671875,0.67619795
0.34521484375,0.84521484375,0.79150390625,0.08056640625,0.52587890625,0.85658866
0.37548828125,0.84521484375,0.79150390625,0.08056640625,0.52587890625,0.82732016
0.34521484375,0.46044921875,0.79150390625,0.08056640625,0.52587890625,0.8571246
0.34521484375,0.84521484375,0.05615234375,0.08056640625,0.52587890625,0.7403685
0.34521484375,0.84521484375,0.79150390625,0.54052734375,0.52587890625,0.7805762
0.34521484375,0.84521484375,0.79150390625,0.08056640625,0.76513671875,0.8471314
0.37548828125,0.46044921875,0.05615234375,0.54052734375,0.76513671875,0.6261662
0.47021484375,0.47021484375,0.66650390625,0.20556640625,0.65087890625,0.55197126
0.00048828125,0.47021484375,0.66650390625,0.20556640625,0.65087890625,1.1527876
0.47021484375,0.83544921875,0.66650390625,0.20556640625,0.65087890625,0.55140716
0.47021484375,0.47021484375,0.68115234375,0.20556640625,0.65087890625,0.5547894
0.47021484375,0.47021484375,0.66650390625,0.16552734375,0.65087890625,0.6177362
0.47021484375,0.47021484375,0.66650390625,0.20556640625,0.14013671875,0.5575557
0.00048828125,0.83544921875,0.68115234375,0.16552734375,0.14013671875,1.226391
0.97021484375,0.97021484375,0.16650390625,0.70556640625,0.15087890625,0.64427906
0.50048828125,0.97021484375,0.16650390625,0.70556640625,0.15087890625,0.6132348
0.97021484375,0.33544921875,0.16650390625,0.70556640625,0.15087890625,0.6441073
0.97021484375,0.97021484375,0.18115234375,0.70556640625,0.15087890625,0.6443079
0.97021484375,0.97021484375,0.16650390625,0.66552734375,0.15087890625,0.661915
0.97021484375,0.97021484375,0.16650390625,0.70556640625,0.64013671875,0.63813066
0.50048828125,0.33544921875,0.18115234375,0.66552734375,0.64013671875,0.6245794
0.72021484375,0.22021484375,0.91650390625,0.45556640625,0.40087890625,0.47595453
0.75048828125,0.22021484375,0.91650390625,0.45556640625,0.40087890625,0.47797227
0.72021484375,0.58544921875,0.91650390625,0.45556640625,0.40087890625,0.48693585
0.72021484375,0.22021484375,0.43115234375,0.45556640625,0.40087890625,0.36954647
0.72021484375,0.22021484375,0.91650390625,0.91552734375,0.40087890625,0.40808898
0.72021484375,0.22021484375,0.91650390625,0.45556640625,0.89013671875,0.46799964
0.75048828125,0.58544921875,0.43115234375,0.91552734375,0.89013671875,0.30672508
0.22021484375,0.72021484375,0.41650390625,0.95556640625,0.90087890625,0.61024433
0.25048828125,0.72021484375,0.41650390625,0.95556640625,0.90087890625,0.571194
0.22021484375,0.08544921875,0.41650390625,0.95556640625,0.90087890625,0.6135867
0.22021484375,0.72021484375,0.93115234375,0.95556640625,0.90087890625,0.71912646
0.22021484375,0.72021484375,0.41650390625,0.41552734375,0.90087890625,0.6503095
0.22021484375,0.72021484375,0.41650390625,0.95556640625,0.39013671875,0.6174696
0.25048828125,0.08544921875,0.93115234375,0.41552734375,0.39013671875,0.73070896
0.15771484375,0.28271484375,0.97900390625,0.64306640625,0.33837890625,1.1245921
0.43798828125,0.28271484375,0.97900390625,0.64306640625,0.33837890625,0.808714
0.15771484375,0.77294921875,0.97900390625,0.64306640625,0.33837890625,1.1368363
0.15771484375,0.28271484375,0.74365234375,0.64306640625,0.33837890625,1.121213
0.15771484375,0.28271484375,0.97900390625,0.22802734375,0.33837890625,0.8874256
0.15771484375,0.28271484375,0.97900390625,0.64306640625,0.82763671875,1.1090658
0.43798828125,0.77294921875,0.74365234375,0.22802734375,0.82763671875,0.56488615
0.65771484375,0.78271484375,0.47900390625,0.14306640625,0.83837890625,0.51014686
0.93798828125,0.78271484375,0.47900390625,0.14306640625,0.83837890625,0.57769275
0.65771484375,0.27294921875,0.47900390625,0.14306640625,0.83837890625,0.5003519
0.65771484375,0.78271484375,0.24365234375,0.14306640625,0.83837890625,0.48681772
0.65771484375,0.78271484375,0.47900390625,0.72802734375,0.83837890625,0.57439345
0.65771484375,0.78271484375,0.47900390625,0.14306640625,0.32763671875,0.52424914
0.93798828125,0.27294921875,0.24365234375,0.72802734375,0.32763671875,0.6229175
0.90771484375,0.03271484375,0.72900390625,0.89306640625,0.58837890625,0.4770878
0.68798828125,0.03271484375,0.72900390625,0.89306640625,0.58837890625,0.4240716
0.90771484375,0.52294921875,0.72900390625,0.89306640625,0.58837890625,0.46733755
0.90771484375,0.03271484375,0.49365234375,0.89306640625,0.58837890625,0.39310795
0.90771484375,0.03271484375,0.72900390625,0.97802734375,0.58837890625,0.42503077
0.90771484375,0.03271484375,0.72900390625,0.89306640625,0.07763671875,0.47328877
0.68798828125,0.52294921875,0.49365234375,0.97802734375,0.07763671875,0.27448547
0.40771484375,0.53271484375,0.22900390625,0.39306640625,0.08837890625,0.39678562
0.18798828125,0.53271484375,0.22900390625,0.39306640625,0.08837890625,0.6447145
0.40771484375,0.02294921875,0.22900390625,0.39306640625,0.08837890625,0.40458548
0.40771484375,0.53271484375,0.99365234375,0.39306640625,0.08837890625,0.51412994
0.40771484375,0.53271484375,0.22900390625,0.47802734375,0.08837890625,0.5064825
0.40771484375,0.53271484375,0.22900390625,0.39306640625,0.57763671875,0.4009683
0.18798828125,0.02294921875,0.99365234375,0.47802734375,0.57763671875,0.8837382
0.28271484375,0.15771484375,0.35400390625,0.26806640625,0.21337890625,0.5616859
0.31298828125,0.15771484375,0.35400390625,0.26806640625,0.21337890625,0.52746403
0.28271484375,0.64794921875,0.35400390625,0.26806640625,0.21337890625,0.56735957
0.28271484375,0.15771484375,0.36865234375,0.26806640625,0.21337890625,0.5625528
0.28271484375,0.15771484375,0.35400390625,0.85302734375,0.21337890625,0.6274898
0.28271484375,0.15771484375,0.35400390625,0.26806640625,0.45263671875,0.56665856
0.31298828125,0.64794921875,0.36865234375,0.85302734375,0.45263671875,0.6047811
0.78271484375,0.65771484375,0.85400390625,0.76806640625,0.71337890625,0.6220247
0.81298828125,0.65771484375,0.85400390625,0.76806640625,0.71337890625,0.6293425
0.78271484375,0.14794921875,0.85400390625,0.76806640625,0.71337890625,0.61748594
0.78271484375,0.65771484375,0.86865234375,0.76806640625,0.71337890625,0.622133
0.78271484375,0.65771484375,0.85400390625,0.35302734375,0.71337890625,0.37910956
0.78271484375,0.65771484375,0.85400390625,0.76806640625,0.95263671875,0.6425845
0.81298828125,0.14794921875,0.86865234375,0.35302734375,0.95263671875,0.40255666
0.53271484375,0.40771484375,0.10400390625,0.01806640625,0.96337890625,0.628359
0.56298828125,0.40771484375,0.10400390625,0.01806640625,0.96337890625,0.61451
0.53271484375,0.89794921875,0.10400390625,0.01806640625,0.96337890625,0.62806743
0.53271484375,0.40771484375,0.61865234375,0.01806640625,0.96337890625,0.71877295
0.53271484375,0.40771484375,0.10400390625,0.10302734375,0.96337890625,0.58056265
0.53271484375,0.40771484375,0.10400390625,0.01806640625,0.70263671875,0.60689867
0.56298828125,0.89794921875,0.61865234375,0.10302734375,0.70263671875,0.6353756
0.03271484375,0.90771484375,0.60400390625,0.51806640625,0.46337890625,1.1516438
0.06298828125,0.90771484375,0.60400390625,0.51806640625,0.46337890625,1.0990157
0.03271484375,0.39794921875,0.60400390625,0.51806640625,0.46337890625,1.1518769
0.03271484375,0.90771484375,0.11865234375,0.51806640625,0.46337890625,1.0673
0.03271484375,0.90771484375,0.60400390625,0.60302734375,0.46337890625,1.2639996
0.03271484375,0.90771484375,0.60400390625,0.51806640625,0.20263671875,1.1464534
0.06298828125,0.39794921875,0.11865234375,0.60302734375,0.20263671875,1.1220704
0.04833984375,0.14208984375,0.77587890625,0.93994140625,0.66650390625,0.97222644
0.20361328125,0.14208984375,0.77587890625,0.93994140625,0.66650390625,0.7305847
0.04833984375,0.94482421875,0.77587890625,0.93994140625,0.66650390625,0.9496713
0.04833984375,0.14208984375,0.22802734375,0.93994140625,0.66650390625,0.8567564
0.04833984375,0.14208984375,0.77587890625,0.30615234375,0.66650390625,0.9722564
0.04833984375,0.14208984375,0.77587890625,0.93994140625,0.65576171875,0.97259283
0.20361328125,0.94482421875,0.22802734375,0.30615234375,0.65576171875,0.5929559
0.54833984375,0.64208984375,0.27587890625,0.43994140625,0.16650390625,0.3744015
0.70361328125,0.64208984375,0.27587890625,0.43994140625,0.16650390625,0.33718228
0.54833984375,0.44482421875,0.27587890625,0.43994140625,0.16650390625,0.353158
0.54833984375,0.64208984375,0.72802734375,0.43994140625,0.16650390625,0.48685372
0.54833984375,0.64208984375,0.27587890625,0.80615234375,0.16650390625,0.48487264
0.54833984375,0.64208984375,0.27587890625,0.43994140625,0.15576171875,0.3732518
0.70361328125,0.44482421875,0.72802734375,0.80615234375,0.15576171875,0.5377123
0.79833984375,0.39208984375,0.52587890625,0.68994140625,0.41650390625,0.62996507
0.95361328125,0.39208984375,0.52587890625,0.68994140625,0.41650390625,0.70121217
0.79833984375,0.69482421875,0.52587890625,0.68994140625,0.41650390625,0.6542064
0.79833984375,0.39208984375,0.97802734375,0.68994140625,0.41650390625,0.7034888
0.79833984375,0.39208984375,0.52587890625,0.55615234375,0.41650390625,0.5598655
0.79833984375,0.39208984375,0.52587890625,0.68994140625,0.40576171875,0.6305314
0.95361328125,0.69482421875,0.97802734375,0.55615234375,0.40576171875,0.72944397
0.29833984375,0.89208984375,0.02587890625,0.18994140625,0.91650390625,0.6380564
0.45361328125,0.89208984375,0.02587890625,0.18994140625,0.91650390625,0.494506
0.29833984375,0.19482421875,0.02587890625,0.18994140625,0.91650390625,0.6521975
0.29833984375,0.89208984375,0.47802734375,0.18994140625,0.91650390625,0.66142386
0.29833984375,0.89208984375,0.02587890625,0.05615234375,0.91650390625,0.80838037
0.29833984375,0.89208984375,0.02587890625,0.18994140625,0.90576171875,0.6369833
0.45361328125,0.19482421875,0.47802734375,0.05615234375,0.90576171875,0.7012654
0.42333984375,0.26708984375,0.40087890625,0.06494140625,0.79150390625,0.68044955
0.07861328125,0.26708984375,0.40087890625,0.06494140625,0.79150390625,1.10957
0.42333984375,0.56982421875,0.40087890625,0.06494140625,0.79150390625,0.6961499
0.42333984375,0.26708984375,0.85302734375,0.06494140625,0.79150390625,0.79102767
0.42333984375,0.26708984375,0.40087890625,0.68115234375,0.79150390625,0.6894102
0.42333984375,0.26708984375,0.40087890625,0.06494140625,0.03076171875,0.6759435
0.07861328125,0.56982421875,0.85302734375,0.68115234375,0.03076171875,1.2403032
0.92333984375,0.76708984375,0.90087890625,0.56494140625,0.29150390625,0.7133934
0.57861328125,0.76708984375,0.90087890625,0.56494140625,0.29150390625,0.6754853
0.92333984375,0.06982421875,0.90087890625,0.56494140625,0.29150390625,0.7225521
0.92333984375,0.76708984375,0.35302734375,0.56494140625,0.29150390625,0.5987482
0.92333984375,0.76708984375,0.90087890625,0.18115234375,0.29150390625,0.61575276
0.92333984375,0.76708984375,0.90087890625,0.56494140625,0.53076171875,0.7032401
0.57861328125,0.06982421875,0.35302734375,0.18115234375,0.53076171875,0.46220493
0.67333984375,0.01708984375,0.15087890625,0.31494140625,0.04150390625,0.25952744
0.82861328125,0.01708984375,0.15087890625,0.31494140625,0.04150390625,0.27666473
0.67333984375,0.81982421875,0.15087890625,0.31494140625,0.04150390625,0.24491906
0.67333984375,0.01708984375,0.10302734375,0.31494140625,0.04150390625,0.25948656
0.67333984375,0.01708984375,0.15087890625,0.43115234375,0.04150390625,0.31578422
0.67333984375,0.01708984375,0.15087890625,0.31494140625,0.78076171875,0.2629735
0.82861328125,0.81982421875,0.10302734375,0.43115234375,0.78076171875,0.32171828
0.17333984375,0.51708984375,0.65087890625,0.81494140625,0.54150390625,0.9201074
0.32861328125,0.51708984375,0.65087890625,0.81494140625,0.54150390625,0.7261148
0.17333984375,0.31982421875,0.65087890625,0.81494140625,0.54150390625,0.9063485
0.17333984375,0.51708984375,0.60302734375,0.81494140625,0.54150390625,0.90314627
0.17333984375,0.51708984375,0.65087890625,0.93115234375,0.54150390625,0.7660778
0.17333984375,0.51708984375,0.65087890625,0.81494140625,0.28076171875,0.9307055
0.32861328125,0.31982421875,0.60302734375,0.93115234375,0.28076171875,0.5519632
0.23583984375,0.45458984375,0.21337890625,0.50244140625,0.22900390625,0.7330472
0.39111328125,0.45458984375,0.21337890625,0.50244140625,0.22900390625,0.563971
0.23583984375,0.50732421875,0.21337890625,0.50244140625,0.22900390625,0.74024135
0.23583984375,0.45458984375,0.79052734375,0.50244140625,0.22900390625,0.8490333
0.23583984375,0.45458984375,0.21337890625,0.74365234375,0.22900390625,0.8389931
0.23583984375,0.45458984375,0.21337890625,0.50244140625,0.96826171875,0.73871315
0.39111328125,0.50732421875,0.79052734375,0.74365234375,0.96826171875,0.7987631
0.73583984375,0.95458984375,0.71337890625,0.00244140625,0.72900390625,0.67007047
0.89111328125,0.95458984375,0.71337890625,0.00244140625,0.72900390625,0.7143424
0.73583984375,0.00732421875,0.71337890625,0.00244140625,0.72900390625,0.6936726
0.73583984375,0.95458984375,0.29052734375,0.00244140625,0.72900390625,0.55916727
0.73583984375,0.95458984375,0.71337890625,0.24365234375,0.72900390625,0.41264933
0.73583984375,0.95458984375,0.71337890625,0.00244140625,0.46826171875,0.68749565
0.89111328125,0.00732421875,0.29052734375,0.24365234375,0.46826171875,0.38704538
0.98583984375,0.20458984375,0.46337890625,0.75244140625,0.97900390625,0.65358895
0.64111328125,0.20458984375,0.46337890625,0.75244140625,0.97900390625,0.55565715
0.98583984375,0.75732421875,0.46337890625,0.75244140625,0.97900390625,0.6576355
0.98583984375,0.20458984375,0.04052734375,0.75244140625,0.97900390625,0.63487977
0.98583984375,0.20458984375,0.46337890625,0.49365234375,0.97900390625,0.5444152
0.98583984375,0.20458984375,0.46337890625,0.75244140625,0.21826171875,0.64618015
0.64111328125,0.75732421875,0.04052734375,0.49365234375,0.21826171875,0.42441183
0.48583984375,0.70458984375,0.96337890625,0.25244140625,0.47900390625,0.51782143
0.14111328125,0.70458984375,0.96337890625,0.25244140625,0.47900390625,0.8918253
0.48583984375,0.25732421875,0.96337890625,0.25244140625,0.47900390625,0.5007765
0.48583984375,0.70458984375,0.54052734375,0.25244140625,0.47900390625,0.4519791
0.48583984375,0.70458984375,0.96337890625,0.99365234375,0.47900390625,0.4599883
0.48583984375,0.70458984375,0.96337890625,0.25244140625,0.71826171875,0.50112754
0.14111328125,0.25732421875,0.54052734375,0.99365234375,0.71826171875,0.73441106
0.36083984375,0.07958984375,0.58837890625,0.37744140625,0.35400390625,0.5358535
0.26611328125,0.07958984375,0.58837890625,0.37744140625,0.35400390625,0.6390611
0.36083984375,0.88232421875,0.58837890625,0.37744140625,0.35400390625,0.5120599
0.36083984375,0.07958984375,0.16552734375,0.37744140625,0.35400390625,0.45885223
0.36083984375,0.07958984375,0.58837890625,0.36865234375,0.35400390625,0.53135544
0.36083984375,0.07958984375,0.58837890625,0.37744140625,0.34326171875,0.5357477
0.26611328125,0.88232421875,0.16552734375,0.36865234375,0.34326171875,0.5336624
0.86083984375,0.57958984375,0.08837890625,0.87744140625,0.85400390625,0.3641438
0.76611328125,0.57958984375,0.08837890625,0.87744140625,0.85400390625,0.33711928
0.86083984375,0.38232421875,0.08837890625,0.87744140625,0.85400390625,0.34173387
0.86083984375,0.57958984375,0.66552734375,0.87744140625,0.85400390625,0.46855706
0.86083984375,0.57958984375,0.08837890625,0.86865234375,0.85400390625,0.37645936
0.86083984375,0.57958984375,0.08837890625,0.87744140625,0.84326171875,0.36296165
0.76611328125,0.38232421875,0.66552734375,0.86865234375,0.84326171875,0.43025607
0.61083984375,0.32958984375,0.83837890625,0.12744140625,0.60400390625,0.6169483
0.51611328125,0.32958984375,0.83837890625,0.12744140625,0.60400390625,0.6561648
0.61083984375,0.63232421875,0.83837890625,0.12744140625,0.60400390625,0.6425206
0.61083984375,0.32958984375,0.91552734375,0.12744140625,0.60400390625,0.61741155
0.61083984375,0.32958984375,0.83837890625,0.61865234375,0.60400390625,0.68399227
0.61083984375,0.32958984375,0.83837890625,0.12744140625,0.59326171875,0.61787945
0.51611328125,0.63232421875,0.91552734375,0.61865234375,0.59326171875,0.7501755
0.11083984375,0.82958984375,0.33837890625,0.62744140625,0.10400390625,1.059439
0.01611328125,0.82958984375,0.33837890625,0.62744140625,0.10400390625,1.2207134
0.11083984375,0.13232421875,0.33837890625,0.62744140625,0.10400390625,1.0743564
0.11083984375,0.82958984375,0.41552734375,0.62744140625,0.10400390625,1.0658
0.11083984375,0.82958984375,0.33837890625,0.11865234375,0.10400390625,0.99948543
0.11083984375,0.82958984375,0.33837890625,0.62744140625,0.09326171875,1.0586541
0.01611328125,0.13232421875,0.41552734375,0.11865234375,0.09326171875,1.1812534
0.07958984375,0.36083984375,0.74462890625,0.34619140625,0.88525390625,0.899188
0.79736328125,0.36083984375,0.74462890625,0.34619140625,0.88525390625,0.36619753
0.07958984375,0.47607421875,0.74462890625,0.34619140625,0.88525390625,0.9083529
