S1_QAgNO3(%),S1_Qpva(%),S1_Qtsc(%),S1_Qseed(%),S1_Qtot(uL/min),ST_QAgNO3(%),ST_Qpva(%),ST_Qtsc(%),ST_Qseed(%),ST_Qtot(uL/min)
0.3605373513002402,0.005479808836201848,0.42333638774719334,0.35248642563040733,0.3384529581128206,0.5571358025021462,0.960882685441393,0.48980687366429765,0.5960334074333883,0.6592969165593379
0.448063572790979,0.053553998831220924,0.4823062455226192,0.4955512374666917,0.3365148675677293,0.6298684283905074,0.9530634149547519,0.5816150301825788,0.782834389966946,0.6387917193356745
0.32234013483524765,-0.012730484945176786,0.4093323578373973,0.292926996867722,0.31760538827032864,0.5624195740630753,1.010146293447569,0.5418153583208418,0.5379332367528409,0.6821616232359822
0.41353849609066373,0.06738344741107895,0.4467354168090693,0.4007688743778855,0.3498973024132737,0.6475146037972086,0.9491744024054339,0.5575984621984433,0.572587713229958,0.62052411552012
0.2914006448168998,0.009319127988129424,0.3902633268734139,0.4766635201229451,0.3386443178406451,0.5188903396755185,0.9514834453313447,0.5410177322056178,0.727195265394084,0.688138980489897
0.4352149453417792,0.006467303568544576,0.4249435770450315,0.30453815069251666,0.3091125997171303,0.6579255876217216,0.985130316662171,0.5451339320737925,0.600578209942255,0.679016661574976
0.40744794337125545,0.046205927415169705,0.47256633939845955,0.3701792333034202,0.35010427652497644,0.5565599614484595,0.9395667451431923,0.5298252124288725,0.5968784065876382,0.6564396002922492
0.38191249396676247,0.08159181682176828,0.4200894046048814,0.39634985387318383,0.3563300021999496,0.5651084157497791,0.9492626366724469,0.5393092328245319,0.6125745276071018,0.6585287676518131
0.5231077305716723,0.05520452282990682,0.5918998040686813,0.3260797718245745,0.368074325431547,0.6814044276181273,0.9422695120745753,0.5520492497337223,0.6228280899395267,0.5665397245737169
0.2632527067452654,0.017649811380150458,0.39250475675400137,0.4209069724144989,0.3179373085473796,0.4371199965693553,0.9320280645769732,0.551956554900874,0.6432139239225385,0.6280812894637968
0.35491510907700513,0.03019162368123908,0.461018435171323,0.30873913720441226,0.3556970101711509,0.5097482445613066,0.9900408899293702,0.5593094752042287,0.5957599411030379,0.6499188512579384
0.32613729515009615,0.030517208079265133,0.4205684130482657,0.31717966895937,0.3558836499792779,0.4925700763890414,0.9365396857547671,0.5322485783142419,0.5844588609458256,0.6736959077520178
0.4011016617835923,0.039055731510798934,0.45053698088827276,0.5050047819766502,0.3063428453646911,0.5671844477553153,0.9708253979034934,0.585071250378838,0.6983983531431888,0.6789044719456137
0.4753141263305615,0.045304296501149956,0.39667629242934,0.3332808307169972,0.37867672338753916,0.6453110293654051,0.934715395717621,0.48101710191609226,0.5334323090035542,0.6203686250793805
0.41005653689686156,0.07890056595836946,0.487988593506641,0.3728949393905087,0.3744751618442873,0.5999891881420922,0.9179025412494475,0.5214303421527908,0.652992205915609,0.6239421569508694
0.30194846032980227,0.029868185550741774,0.5133968362341547,0.31469112594673015,0.34260153989470676,0.5557561342240465,0.9450127819889853,0.5560619353395284,0.5286327946631288,0.6018812570890922
0.29349517147444937,0.05152889600122226,0.5218001445472029,0.3962397560790419,0.36617077170966883,0.4873547989194361,0.9434574598286665,0.571752863957687,0.6124298069424844,0.6184785175802952
0.37334743337116794,0.05784541911065271,0.41525954919836583,0.3294457917537569,0.35550542807447505,0.5635837095076186,0.9603369099461038,0.49258823248323824,0.5327393466407755,0.6489602480946882
0.32813737619267536,0.01107411285249576,0.36521985782821803,0.3938814513953434,0.3427047637289968,0.5635139545626658,0.9515978038490714,0.5252979765236414,0.6889452556614916,0.665822977910953
0.4194033002250936,0.05764103307580226,0.5034819420114947,0.32749833436354714,0.357520912993495,0.6384886158601841,0.9456313093777577,0.5542527864313431,0.5726962757977421,0.6096687518515758
0.3837939770034893,0.02902094347167431,0.40034456173192556,0.3471450217678791,0.32776347003152073,0.5988961558481347,0.9755866936331596,0.5259876652601048,0.6145624379413144,0.6765805775382638
0.48580738340043994,0.030594761666849518,0.4074219881502587,0.37903201056792435,0.3443572936609113,0.6735316352879159,0.9577367122231604,0.5430363450036537,0.6001379703162908,0.6678269033796806
0.40769679488407395,0.06404303266651952,0.4937006318015138,0.3521332612384776,0.39740837968445986,0.6356923584239498,0.9522217539328874,0.5054453239535629,0.6190648752988033,0.5739630829848474
0.4619405703873843,0.06251317449510235,0.4436802131245903,0.3538309637575959,0.3712380429990181,0.6114151227638678,0.9197441671225842,0.47222128795675766,0.5814253269036844,0.6370173541247847
0.3723355358414979,0.042758247560965794,0.5031458195385502,0.4535445475569015,0.36448051759720057,0.6445724261755028,0.8999366161423755,0.5577194949603725,0.5938919826734396,0.5911770135844552
0.39142782502583967,0.06070271410565363,0.47546197829340325,0.3759227078942109,0.31818498394338224,0.6208577045207957,0.961237809190338,0.6200415631044974,0.5917302312509131,0.6608442179086875
0.35151428390733286,0.04445806270428632,0.4764976912188963,0.43826919646400203,0.3672198835706507,0.5241311416142918,0.9474181074398216,0.5314434376259349,0.6511595612752306,0.6629447522362425
0.46839805916968247,0.030085193013713044,0.4083446557048047,0.3923411977732721,0.33295285719640383,0.6751854845259768,0.966972992115308,0.5932405449817584,0.6613148773491446,0.6122390541715336
0.41420536538890645,0.048988857300052584,0.47406262261952914,0.39876954892186695,0.3706711290790913,0.6512617450499691,0.9598896360768099,0.5716043122832997,0.6863681618567099,0.6473497916031642
0.3750372447694596,0.055351667260211054,0.465162954422355,0.3960752238637309,0.37352778492682576,0.6087236690973228,0.9772843016453148,0.5690218484097264,0.6437638320822963,0.6283922837140414
0.4070494197754853,0.027733303599112077,0.46230355658016087,0.34235393504648387,0.3500241221234415,0.5663809429312683,0.9630855992749787,0.5306580016388438,0.6191854690136567,0.6752697156666648
0.3623021500834786,0.01767291586791392,0.46485202202233417,0.3230618356093331,0.3699734321464867,0.6076643376190791,0.9742583786425285,0.5626829482086313,0.5709193964875299,0.6446449427067322
0.4281850840453917,0.06078496494444266,0.43368235663126325,0.36925995002087864,0.420165078279667,0.6490967849054623,0.9603285710205641,0.5314158721683198,0.5756290758352969,0.6178938881712189
0.39255979916059075,0.0611347554768538,0.47426842792963203,0.36982059335307355,0.36553281295473283,0.5724084756774053,0.955835994426299,0.5420249259661035,0.5377334314077783,0.6427895288694435
0.4572314963719603,0.03391253249073366,0.46905709956121955,0.3736739325491786,0.3538846286475022,0.6508534816423404,0.9681304388450533,0.5882690591678531,0.5765319482823388,0.6682476633772925
0.4356132144672245,0.07370140343350116,0.4537043831451724,0.42938606181919453,0.4276761510629737,0.6065585113594394,0.9345314068694879,0.4663150414039978,0.6307821028705216,0.6034220344976339
0.39150433047982464,0.03845708620310443,0.46693052677978947,0.3849805197983017,0.37048805088134573,0.49222693132990825,0.950346721942079,0.5065540997994713,0.6656486107786057,0.6136856933494366
0.3857750233013458,0.05296647472679603,0.4489023515010042,0.4066052427965201,0.31556246099998464,0.4825029316063959,0.9563232344812962,0.5655803534459635,0.6718509442629264,0.6540701517720389
0.35892326885343423,0.06479998964899769,0.3744208240662172,0.3227933478376674,0.36506222986176134,0.6337286166968529,0.961970640636594,0.5455286669681179,0.6063236302312278,0.6989216129060929
0.4064909317468241,0.08393785068528908,0.47003684084874836,0.3845224056519741,0.3838840223566098,0.5716082083559311,0.9567806374610317,0.555618376567029,0.5897473430810258,0.6370355764925368
0.31661432927380345,0.00981343137993679,0.375384082964287,0.3066997714296779,0.3141211601477588,0.5769281054249882,0.9862480247968329,0.5280671248871693,0.5568947538984466,0.6551860242701917
0.3640477859278012,0.06121696767804419,0.44478548050857936,0.28671070037801005,0.36374732205708066,0.5110562151261597,0.9629627879871188,0.5869199705287016,0.602955429682806,0.6437932933859961
0.3749688651732348,0.07573223070913312,0.5243066792153238,0.43230124799054076,0.35554718065098145,0.5131905192667172,0.9715547375771065,0.6100837714541295,0.6125848762530559,0.6456883830185861
0.3478363310745352,0.055503564133266015,0.41554025956215285,0.4107877030018079,0.36639674319699467,0.5421878634262098,0.9312553274235085,0.5149940144596935,0.5830812433636658,0.6330652986577634
0.3368323561562407,0.059410162834994715,0.4248240979428305,0.4032220590644493,0.31865395573823974,0.5431249523725208,0.9430284170243464,0.512094484453326,0.6138119327626861,0.6465218650501614
0.5298220287386013,0.019428748551286044,0.4702352459851748,0.313639374487139,0.3276599100788192,0.6987799919944773,0.9558160906075446,0.5517455533849888,0.5742595205295545,0.6450108225230502
0.4970311403106313,0.046340745507999555,0.4800567304352979,0.4303026548017188,0.35723531622203547,0.6399705914319775,0.9284345171466944,0.5727418687533241,0.6237747862340091,0.6099977547120354
0.3627049589701089,0.02924377315495614,0.44331421115133496,0.3903762720037806,0.34806250573791064,0.5608774433630842,0.9597115456675978,0.4823044526519398,0.6540045965854162,0.6620308319034021
0.3709360111523928,0.10539055741621238,0.5126119087827106,0.33606155257228404,0.41062856260045055,0.5804728789076441,0.9211984464406378,0.5132938919356348,0.5104967849520499,0.5818946260638829
0.4206285748796288,0.0846958025991994,0.46084487458744666,0.41365604024037284,0.37914890116265487,0.5566950023213127,0.9456939471414885,0.49020525548836225,0.6125285087243659,0.6325827304056887
0.35513390271038553,0.0640314090746247,0.43547352114126636,0.43272731751422344,0.3817718123442992,0.6242073781902706,0.9392360370391044,0.5030519592091725,0.6950242737673391,0.631126987523501
0.4933177842522123,0.06168081128069543,0.47807465008717065,0.4005444619990924,0.3496936388307416,0.7188153396873673,0.9502677917201762,0.5504092413266444,0.6271439366443183,0.692256960252176
0.3028968296837527,0.050122086015613736,0.440952960697732,0.38504565454438494,0.371143158371443,0.5348095127306456,0.9685412044191913,0.4904673960240501,0.6317430024363591,0.6561268184436871
0.4803205097645062,0.027179091672823768,0.4147115760725316,0.43535886344373453,0.31709036252012046,0.6390356341910741,0.976513427082182,0.5752067990982213,0.6969251176697902,0.7387228635734362
0.42612295615109086,0.07038628049709159,0.4968176541356315,0.4027143690397213,0.3994109102649079,0.6503054005752814,0.9168402753542282,0.4837639262514579,0.6431874039802344,0.6060459084175798
0.3424147221575446,0.025992262773983026,0.42585343928796815,0.41361279364954046,0.3565224432999853,0.5168548190813227,0.947573664667883,0.5242964152556288,0.6113481886796737,0.6616534368223165
0.4017774424873598,0.031579370278432765,0.42759142130362554,0.38636994349849046,0.41260916688928734,0.6073460367668317,0.9520166899117668,0.5003175819997279,0.6372626671380763,0.6420682123532175
0.44290782157488323,0.02353931546777449,0.46426356213876613,0.45758455699264583,0.3478527052640829,0.5976417290691574,0.9689931114273995,0.5352812450839779,0.7411189898883979,0.6875073423224292
0.4406191678581455,0.032822964225354585,0.44554629384715383,0.3951390168634972,0.3142579211069817,0.670099005048982,0.9867523462969571,0.5830782475489258,0.6702224549925324,0.6501469973366739
0.3426873984928945,0.040009434605113026,0.4373941733837814,0.3658782309043484,0.39328561294233566,0.5324917300798746,0.9454391496485951,0.500503176775497,0.6047007839983871,0.6362762684832411
0.3384449263299541,0.05542540413340605,0.4442071489095974,0.3771214489723193,0.3796149186538625,0.5465306890935094,0.9368962026369904,0.5389378317067357,0.6086383046769919,0.6167759890036736
0.4054464485542214,0.03446355857407807,0.4381779523188218,0.36996779964594845,0.33449995237863067,0.6493941192037331,0.9744054060832359,0.5202484194195416,0.664631614984774,0.6820598958263095
0.42944679531799224,0.0281500084929289,0.47314521023863626,0.3926395496339987,0.3922530178226995,0.6780319459076963,0.9769522173327715,0.5398664280719485,0.6571963766895674,0.6360578033824849
0.4401694293244682,0.06891011860807875,0.5261587900794382,0.48285101528797114,0.3812548052709997,0.6437809535885162,0.9509078188981297,0.5403572676517884,0.6693699874343844,0.6597001320428075
0.37204131354776604,0.1023842701975723,0.5082450654369554,0.348339610898066,0.396698430010933,0.46487310501486867,0.9049610025471113,0.5034918168102023,0.5614554002065809,0.5807671825919378
0.44561759525765227,0.016250416988238432,0.49891336222458776,0.29695104508030074,0.33495430996104636,0.6034095728123365,0.9661300130219277,0.5813081999428065,0.5544249147394156,0.6329419082321518
0.49273069443951933,0.08816299705401363,0.49073607853547424,0.38999772767570623,0.4145223464006089,0.5986717751366988,0.9251895203840889,0.5497979232842851,0.6005079856110803,0.612945761688642
0.41716621172760066,0.04855307389405491,0.4213517391271243,0.41311182436559085,0.3971667547893846,0.5890924804206652,0.946140591931992,0.5111419007527038,0.6536414663237867,0.6521324078886255
0.4191601883629152,0.06972366319081605,0.45770885491453295,0.4591727391569616,0.3476340248826318,0.5298492624816529,0.9594414063663489,0.547396913219696,0.6628304275787397,0.6049905956703504
0.5290823190153958,0.02261716192764906,0.39182382388055015,0.36408840689486377,0.31272758036108134,0.6152897923680505,0.9655990120962329,0.5727407499142365,0.61717719103906,0.7099074702530939
0.47115078722344894,0.04473259004132164,0.4661628501744633,0.29963155085728216,0.3286458833577712,0.5907560875789034,0.9610975045949477,0.5111426357556361,0.5286246804602044,0.6386144962787618
0.4432754847705251,0.06247510052259248,0.5081363568092702,0.367905252568505,0.367038336600802,0.6215059071658471,0.9253697903300232,0.5587044115630178,0.6311144613744208,0.6182634599247083
0.41502301392230606,0.05172528995980135,0.44438806730919206,0.31354802367819146,0.3513618163830108,0.6309707962609865,0.9424653114894466,0.5197917989929071,0.5867458552034533,0.6571448046429533
0.36168241714618127,0.03750555202122683,0.47891881790119895,0.3305737223425314,0.31566241288681257,0.5927858005293531,0.9589738498352908,0.5899508726400031,0.5732217848329686,0.6525598865232638
0.3061851854860644,0.03178706812652264,0.4442907858675795,0.3696671718183376,0.308826224668484,0.5312915385701009,0.9983213812650671,0.559617711189484,0.6191068569984172,0.6462902704117713
0.2673895089929428,0.03354847517451268,0.42297619889701854,0.2868359341311751,0.3754920332269378,0.5295845466928175,0.9743516044487908,0.5110863810478106,0.5441412796733842,0.6783882477484926
0.41910589986492686,0.06051405610027663,0.5207023382050292,0.4481896093981868,0.3778110442517859,0.621661008116261,0.9444086747341246,0.54821473088005,0.6469625853031609,0.6109218015602793
0.3878238819231783,0.05031262776917908,0.45510380672678197,0.4425766979355114,0.31106545887412534,0.5002493139902385,0.9577487432287267,0.5359175105377051,0.6363722162478984,0.6645563954799143
0.3981632379003423,0.050539351928135134,0.49257828071492593,0.37092550053101925,0.3336349046613517,0.5456912536164952,0.9713951560323242,0.6680535086961423,0.6008896721613699,0.6616977819680845
0.4375648841999853,0.06026012508563748,0.482052478143493,0.43319246478922124,0.35237221269393965,0.5843628849038438,0.9238317907594142,0.5838260294173729,0.6567867444079639,0.6130422126287501
0.4272041749198743,0.04018665120308137,0.5479974200221207,0.34131156280120445,0.38117445306934766,0.5846623953310153,0.9409368791294135,0.578236372582198,0.6117366415231338,0.6018377651378435
0.40700707076139897,0.058615337177127795,0.4595670978134875,0.40276358522918076,0.36457819147832843,0.5150878047870031,0.9560531286398986,0.5433513001822785,0.6284958867251624,0.6354908694255879
0.45599381774364045,0.02341003395759187,0.4122852719654006,0.34703674092002124,0.3663964868440026,0.6755337192222285,0.9852828313965292,0.5420338447533054,0.6322618448384063,0.7202195234985886
0.3913752891614984,-0.0073177117559631326,0.41472398264851984,0.4154418411316776,0.31782789140647444,0.5727483838602485,1.0229410518012163,0.6030050050008803,0.616634999815832,0.7151576695727713
0.38377658789722835,0.05899643403975494,0.40387194896331136,0.299617696767866,0.3693815869745248,0.5513100601425267,0.9237339745623123,0.5100625783632596,0.531792765291547,0.6269154561239645
0.4411232516319324,0.02246000401880598,0.4350375137952963,0.33899443980520944,0.33642739821706646,0.6003535596427314,0.9788385490881257,0.5394036316458255,0.607705474700353,0.6624505049913658
0.39133595779145436,0.05179756760070825,0.40153964155047434,0.28630358363297803,0.38788375346109544,0.5304319760011986,0.9651254392234417,0.5040873045225249,0.4822385769333828,0.6724275181270232
0.3476756807075754,0.015547567213055077,0.44165854305230995,0.43241414107124404,0.3493245420456201,0.5198208705939269,0.9743204112711155,0.5402844767218538,0.646677566128464,0.6673843128145129
0.3885045567033579,0.03412293800274728,0.4304308753822388,0.34819651966993687,0.3803902408725986,0.5918514719241531,0.9614115563873554,0.5386614282072048,0.603135427881669,0.6886993717555966
0.4012715569181796,0.07642665206014591,0.47939515668190147,0.31461540855162107,0.3846870956147445,0.6032472311398167,0.9583737376073148,0.5122734703204754,0.5423068365681131,0.6478003899671879
0.3268880159629312,0.05257987885291875,0.45856567469001674,0.27196472293595914,0.35378683922821746,0.5817268756224521,0.9601357381133122,0.572562292249045,0.4850063571079126,0.6284167169552612
0.292588414200806,0.02638248843496441,0.4818186564712818,0.387480225227823,0.33548565458401697,0.46668064052957814,0.9617016824597711,0.5408834034658356,0.6348707632726804,0.6514942239057636
0.3651816210376958,0.018081522251791247,0.41740335773536824,0.3972339685739945,0.3668538704550238,0.597974109171274,0.9692918468408094,0.5630190239790003,0.6371990134408041,0.6303037798879547
0.43428914956337084,0.010309219994627028,0.404310943294947,0.3877691747164404,0.2966167070779693,0.6274503433661329,0.9677859735218665,0.6038956486674087,0.6200636989121664,0.6447796581149166
0.38626651246255017,0.03089029475324229,0.4487501558515032,0.30272583888394555,0.31928970550380237,0.5649090550384049,1.0002330958388759,0.6279664587192133,0.5290940881677647,0.6888583605012275
0.4064796442073199,0.08805713601575785,0.4774338065000908,0.3531453470294144,0.4083094909024633,0.6400091152559966,0.9287617394891389,0.4792562865279121,0.5741872802696162,0.569757085540761
0.4720294709106161,0.0617466821559073,0.4972134811054818,0.5238455393200872,0.38926971760741674,0.5518457466678188,0.9437718775507102,0.5165929313181765,0.7284931898203051,0.624895744879485
0.45103192937108255,0.05598018267336795,0.4413746311214298,0.4686419812957416,0.38202533221128576,0.5823735151093781,0.9476484743831363,0.5401981827356692,0.6665918307584973,0.6247138834308354
0.35737050715366264,0.05282619053963564,0.4123002388536945,0.38028652505389454,0.3674728676162082,0.5809164649481999,0.9460703357582212,0.495079816239128,0.5521911039826618,0.6389964433834423
0.46434792823115306,-0.004757160076513197,0.4919591056742497,0.32434916446488954,0.3229406720046624,0.6536888999740231,0.9804254619227533,0.5861153250725981,0.5953477438424863,0.6651214854735114
0.3482542081960132,0.046070421714683896,0.4957626866193443,0.3875247304675285,0.332961393276927,0.5943054722631876,0.9709097907259758,0.540435651358903,0.6336394272246082,0.6169082236889534
0.405386278917303,0.012647864839356034,0.4366022640328927,0.42479381182314163,0.3173088302419621,0.5928596569881142,0.9723863412999334,0.5567515338574707,0.6568953254892518,0.6599133908843755
0.41246602786600617,0.032686796960415675,0.3867617462066979,0.3515305411703915,0.324179693264835,0.5431636296458032,0.9762168448154691,0.475412691436094,0.6995254574132905,0.6279972505411857
0.4045883654541698,0.03733362822800594,0.42687666062566854,0.45690535040692304,0.36514270029673396,0.584335920479325,0.9449178898091887,0.4874107400311065,0.6443068928636922,0.6387215738366443
0.4208439530766352,0.04691793400000722,0.5023048328128193,0.3847078265614269,0.40046211022163897,0.6264730093960267,0.9383141751110093,0.5364218327779002,0.5772255645854165,0.6460808102695627
0.387795726312952,0.09060968082449145,0.4651086975973396,0.3670917081119088,0.414520011770452,0.5598847250548611,0.9041433057260856,0.4288098879162616,0.6154054322781608,0.6062235197860513
0.36095175598120044,0.03246375418850899,0.4783580280614642,0.34494639599416627,0.3709615686017671,0.547139363456993,0.946975878922105,0.5378395519350916,0.6068018661439476,0.6373413277931217
0.39512232455716034,0.05753726906562478,0.5452665602257013,0.4278819688642439,0.3625440219932459,0.6499131143512711,0.952802673858078,0.5898098007118688,0.6516453979722112,0.6299001275257897
0.3127908305197025,0.030016114909634264,0.42972397327960726,0.3659504583116111,0.33354659422470073,0.6054625872220383,0.9450471789735138,0.4973542578006176,0.6067658456430953,0.6356808966745834
0.4290686250772214,0.07173566033301129,0.4263452768868583,0.39806100001358924,0.38830617586871846,0.6068593691954085,0.916346426035035,0.4828143582865594,0.6501757752088008,0.6756381518836362
0.46901672398299776,0.05876274202954912,0.44514788205918215,0.4589275436122066,0.39626076185670916,0.7066675432068101,0.9548342413900391,0.5145235423865847,0.6724306461758559,0.7011698122953793
0.41425986416239213,0.07998666696001384,0.5114675948285027,0.37098614187070067,0.4190174154832456,0.640401220728015,0.9128274064017533,0.4920189209779492,0.6081277999131005,0.5824443776907458
0.3850211775791973,0.026021270857754627,0.4337522212895543,0.3399201511204308,0.3956534787424147,0.5949950257545056,0.9614539028138444,0.5395580729877081,0.5751201086861437,0.6698403521099956
0.3626442803625945,0.04462527492283737,0.4679762802280848,0.39213509238063565,0.38079274951529435,0.5209615844687725,0.9480512132112171,0.4984821633336388,0.689798987935448,0.6204463999046885
0.33019658448436456,0.06607931090999196,0.4813815581351011,0.4067796932729403,0.31519580328087815,0.47264685710966003,0.9401613680843057,0.5876884318152236,0.6310558998555587,0.6442615125712328
0.4418056194276299,0.04012222273842551,0.5304184142884423,0.40760115196967156,0.30298366601590254,0.62448690731173,0.9292015161186872,0.5594993958908242,0.6586118073403202,0.6049973142462618
0.43966975593521174,0.05140747699733052,0.4308433986927958,0.3009591538994184,0.34115919933147676,0.5645597578980437,0.9579213429420165,0.5095288251780324,0.5352907807676909,0.6393824154216035
0.4293798126350249,0.0763159496262174,0.4997457245365938,0.29822280223746833,0.355313697551689,0.5487447525711421,0.9537922412974745,0.5629934661103361,0.54551861689795,0.6278776586100987
0.45217467129938155,0.03569901902764683,0.43920045726343543,0.3577490354437395,0.3172092477987168,0.6592237996204094,0.9639388545400683,0.5265589070781376,0.639273735917262,0.643312387348312
0.3996094518555821,0.06737145550684227,0.5261653524811234,0.44799490705703715,0.3629448133915136,0.6454651338504043,0.9293231671142849,0.6079170719707115,0.6723869720868919,0.6009401380032542
0.42657785582551133,0.027233691420276387,0.49470884024192946,0.35154703227907297,0.3383350211221231,0.6030213332467793,0.9714875341944812,0.5326977380345017,0.5801151996859397,0.6839796087663972
0.4435378847401987,0.08971240110344268,0.5225665512724716,0.34132845202292117,0.343256987618593,0.6412886485213238,0.914960271343925,0.5305524287261059,0.545850963806313,0.637432500201994
0.4288274599710758,0.049173436757301174,0.5041461602386909,0.4109163785948056,0.3915677157902624,0.5647221564162037,0.9282523702462114,0.4959098269572705,0.594781555110432,0.5708661169359126
0.39901470707338244,0.03207954108758796,0.4474062093361475,0.4053482494680899,0.3590471927178588,0.58943929614387,0.9696655083099156,0.5646537524900068,0.666991506292766,0.6344648130297708
0.3745505213231513,0.003543323780322052,0.4647125823748391,0.361629747132752,0.31174666990311045,0.5523500382705753,1.0043078913752386,0.5797452029740224,0.6175025224786788,0.6745275223501487
0.43342197684243605,0.05772607867797024,0.47933756917301235,0.3248845211738904,0.3640204162220937,0.6045677994192376,0.9630537061522115,0.5696545401946691,0.5583891046725415,0.6036561843222739
0.45899958171817523,0.0658808928823279,0.44761801343442403,0.40394626122500665,0.3674262560239331,0.5596360412476811,0.9592010829750187,0.5413277008152669,0.6015370726460725,0.6948349164937924
0.3842531126012709,0.03129689024437546,0.46973510356080733,0.3389823493457253,0.3708979202771771,0.5645558585090071,0.9557327835451317,0.517926890489744,0.6553436521738548,0.6165166703664262
0.35606982455418423,0.07857472205067616,0.44928273299040034,0.4007105628041561,0.36309443616575066,0.5615776416708043,0.9201862417508854,0.5384260526899978,0.6022888979468591,0.5907788201260115
0.4282263295195644,0.06353317127602953,0.4300682513029512,0.4238774352890951,0.35724489383204905,0.5925952393519729,0.9519388349862405,0.5374519049176001,0.6970147304229365,0.6416951784591498
0.3916496161225152,-0.004287123203973879,0.47070843238518784,0.40082158004181073,0.35318631093459935,0.5889884708558821,0.9653747509312522,0.5489070878538285,0.6668451956833163,0.6370323300462825
0.5153543650971367,0.030989895071854758,0.4920728302837909,0.37446594272623906,0.32361701859384445,0.694241787919149,0.9644249524118358,0.5604961130844921,0.6152319167814686,0.6955919498532078
0.42529801364596487,0.05968419695631297,0.468059507028309,0.4519562758850083,0.4387439284813703,0.5892868608970036,0.923493790547681,0.42039983823941396,0.6991389228319953,0.6338633392380941
0.35359026558243095,0.05038729194885321,0.44071181926515324,0.39707281727009686,0.3397545690414907,0.5692393166564688,0.9262072646897795,0.5293761728710558,0.5899417909670079,0.6118719016724032
0.3861072324634882,0.02841507094794407,0.44557290742055733,0.3675213350539867,0.33685467962106475,0.5290520451035602,0.9628666732161126,0.5408904969864599,0.5782858733508688,0.6520341055890467
0.4163959422809828,0.029288519908356705,0.43801817150556677,0.39480920503322675,0.28565441359677535,0.5411243783477027,0.9621030403164299,0.6408331481640173,0.6298094897952332,0.6871291866004284
0.49523015038229945,0.04276222009767411,0.4336913849218094,0.3949031675025316,0.3480138815820793,0.5931338306602353,0.9515439563543572,0.5435886796585306,0.6267326641694861,0.6747400572006554
0.5083936545076523,0.022547940781626304,0.5207398543342072,0.4196864692250809,0.36980498614376967,0.5961527928901715,0.9564070604037707,0.5330071608606635,0.6579601285200876,0.6484977615248055
0.40274272202915096,-0.00416294483512659,0.38571319474368665,0.29334250967193953,0.37859409332574023,0.5494479624652011,0.9967775413280862,0.5232045000606329,0.5181911424548611,0.6491797447354439
0.46001475657581126,0.03249213311420797,0.4361860451251625,0.3217262460047166,0.35459639390636466,0.5411901299183701,0.9398998014764637,0.5368703394744803,0.5693541382787605,0.6618707106709205
0.4677569500509448,0.037668280428582765,0.45575372119783525,0.3946663493167236,0.3333145916657607,0.6525867049564729,0.9624716241961921,0.5360225357630013,0.6253813533832844,0.6496624035784259
0.3713016290483655,0.04895685532488728,0.4553034325192893,0.2733820522202269,0.38304028571733467,0.5495368064807558,0.956287209009807,0.4773787714815976,0.5683018841428165,0.6440370658943269
